"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2010-01-01","2010","01","01","","-3.0","","-6.0","","-4.5","","22.5","","0.0","","0.0","","3.0","","3.0","","13","","","","",""
"2010-01-02","2010","01","02","","-4.0","","-11.0","","-7.5","","25.5","","0.0","","0.0","","2.0","","2.0","","","M","","","",""
"2010-01-03","2010","01","03","","-6.5","","-13.0","","-9.8","","27.8","","0.0","","0.0","","3.0","","3.0","","18","","","","",""
"2010-01-04","2010","01","04","","-7.5","","-9.5","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","21","","","","",""
"2010-01-05","2010","01","05","","-5.0","","-9.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"2010-01-06","2010","01","06","","-5.0","","-8.0","","-6.5","","24.5","","0.0","","0.0","","0.0","T","0.0","T","21","","","","",""
"2010-01-07","2010","01","07","","-6.0","","-8.0","","-7.0","","25.0","","0.0","","0.0","","","M","","M","22","","","","",""
"2010-01-08","2010","01","08","","","M","","M","","M","","M","","M","0.0","","","M","","M","","M","","","",""
"2010-01-09","2010","01","09","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","M","","","",""
"2010-01-10","2010","01","10","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","M","","","",""
"2010-01-11","2010","01","11","","-4.5","E","","M","","M","","M","","M","0.0","","","M","","M","","M","","","",""
"2010-01-12","2010","01","12","","-9.0","","-15.0","E","-12.0","E","30.0","E","0.0","E","0.0","","0.0","","0.0","","23","","","","",""
"2010-01-13","2010","01","13","","-7.0","","-18.0","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","23","","","","",""
"2010-01-14","2010","01","14","","2.0","","-10.0","","-4.0","","22.0","","0.0","","0.0","T","0.0","","0.0","T","23","","","","",""
"2010-01-15","2010","01","15","","2.0","","-1.0","","0.5","","17.5","","0.0","","0.0","T","0.0","","0.0","T","20","","","","",""
"2010-01-16","2010","01","16","","2.0","","0.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2010-01-17","2010","01","17","","-4.0","","-7.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"2010-01-18","2010","01","18","","-1.0","","-9.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2010-01-19","2010","01","19","","3.0","","-4.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2010-01-20","2010","01","20","","-1.0","","-3.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"2010-01-21","2010","01","21","","-4.0","","-6.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"2010-01-22","2010","01","22","","-4.0","","-16.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"2010-01-23","2010","01","23","","-5.0","E","-16.5","","-10.8","E","28.8","E","0.0","E","0.0","","0.0","","0.0","","13","","","","",""
"2010-01-24","2010","01","24","","6.0","E","-14.0","","-4.0","E","22.0","E","0.0","E","16.0","","0.0","","16.0","","13","","","","",""
"2010-01-25","2010","01","25","","11.0","","-3.0","","4.0","","14.0","","0.0","","18.0","","0.0","","18.0","","10","","","","",""
"2010-01-26","2010","01","26","","2.0","","0.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2010-01-27","2010","01","27","","-1.0","","-2.0","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2010-01-28","2010","01","28","","-1.0","","-8.0","E","-4.5","E","22.5","E","0.0","E","0.0","","2.0","","2.0","","0","T","","","",""
"2010-01-29","2010","01","29","","-16.0","","-18.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2010-01-30","2010","01","30","","-13.0","","-21.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
