"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1994-01-01","1994","01","01","","2.5","","-10.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1994-01-02","1994","01","02","","1.5","","-13.0","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1994-01-03","1994","01","03","","-14.0","","-24.5","","-19.3","","37.3","","0.0","","0.0","","2.0","","2.0","","","M","","","",""
"1994-01-04","1994","01","04","","-12.0","","-21.0","","-16.5","","34.5","","0.0","","0.0","","19.0","","19.0","","","M","","","",""
"1994-01-05","1994","01","05","","-13.0","","-21.0","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"1994-01-06","1994","01","06","","-20.5","","-28.0","","-24.3","","42.3","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"1994-01-07","1994","01","07","","-17.0","","-27.0","","-22.0","","40.0","","0.0","","0.0","","5.0","","5.0","","35","","","","",""
"1994-01-08","1994","01","08","","-15.0","","-21.0","","-18.0","","36.0","","0.0","","0.0","","10.0","","10.0","","35","","","","",""
"1994-01-09","1994","01","09","","-15.0","","-21.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"1994-01-10","1994","01","10","","-15.0","","-25.0","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"1994-01-11","1994","01","11","","-4.0","","-26.0","","-15.0","","33.0","","0.0","","0.0","","5.0","","5.0","","","M","","","",""
"1994-01-12","1994","01","12","","-3.0","","-20.5","","-11.8","","29.8","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"1994-01-13","1994","01","13","","-5.5","","-17.0","","-11.3","","29.3","","0.0","","0.0","","4.0","","4.0","","","M","","","",""
"1994-01-14","1994","01","14","","-9.0","","-15.0","","-12.0","","30.0","","0.0","","0.0","","8.0","","8.0","","","M","","","",""
"1994-01-15","1994","01","15","","-25.0","E","-29.0","","-27.0","E","45.0","E","0.0","E","0.0","","0.0","T","0.0","T","","M","","","",""
"1994-01-16","1994","01","16","","-17.0","","-31.0","","-24.0","","42.0","","0.0","","0.0","","3.0","","3.0","","","M","","","",""
"1994-01-17","1994","01","17","","-4.0","","-29.5","","-16.8","","34.8","","0.0","","0.0","","15.0","","15.0","","20","","","","",""
"1994-01-18","1994","01","18","","-12.0","","-16.5","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-01-19","1994","01","19","","-19.0","","-31.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-01-20","1994","01","20","","-14.0","","-30.0","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-01-21","1994","01","21","","-8.5","","-21.5","","-15.0","","33.0","","0.0","","0.0","","8.0","","8.0","","20","","","","",""
"1994-01-22","1994","01","22","","-8.5","","-20.0","","-14.3","","32.3","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"1994-01-23","1994","01","23","","-14.0","","-27.5","","-20.8","","38.8","","0.0","","0.0","","10.0","","10.0","","20","","","","",""
"1994-01-24","1994","01","24","","-8.0","","-18.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-01-25","1994","01","25","","-14.5","","-29.0","","-21.8","","39.8","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-01-26","1994","01","26","","-22.5","","-33.0","","-27.8","","45.8","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-01-27","1994","01","27","","0.0","","-38.0","","-19.0","","37.0","","0.0","","","M","13.0","","","M","15","","","","",""
"1994-01-28","1994","01","28","","7.0","","-26.5","","-9.8","","27.8","","0.0","","","M","0.0","T","","M","15","","","","",""
"1994-01-29","1994","01","29","","-6.0","","-14.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1994-01-30","1994","01","30","","-16.0","","-24.0","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1994-01-31","1994","01","31","","-16.0","","-30.0","","-23.0","","41.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1994-02-01","1994","02","01","","-11.0","","-27.0","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1994-02-02","1994","02","02","","-8.0","","-20.5","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1994-02-03","1994","02","03","","-6.5","","-20.0","","-13.3","","31.3","","0.0","","0.0","","1.0","","1.0","","15","","","","",""
"1994-02-04","1994","02","04","","-6.5","","-13.0","","-9.8","","27.8","","0.0","","0.0","","3.0","","3.0","","15","","","","",""
"1994-02-05","1994","02","05","","-3.0","","-12.5","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1994-02-06","1994","02","06","","-9.0","","-18.5","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1994-02-07","1994","02","07","","-13.5","","-20.0","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-02-08","1994","02","08","","-20.5","","-27.0","","-23.8","","41.8","","0.0","","0.0","","1.0","","1.0","","20","","","","",""
"1994-02-09","1994","02","09","","-18.0","","-26.0","","-22.0","","40.0","","0.0","","0.0","","2.0","","2.0","","20","","","","",""
"1994-02-10","1994","02","10","","-17.0","","-30.5","","-23.8","","41.8","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-02-11","1994","02","11","","-15.5","","-27.0","","-21.3","","39.3","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-02-12","1994","02","12","","-5.0","","-27.0","","-16.0","","34.0","","0.0","","0.0","","8.0","","8.0","","20","","","","",""
"1994-02-13","1994","02","13","","-1.0","","-14.0","","-7.5","","25.5","","0.0","","0.0","","10.0","","10.0","","20","","","","",""
"1994-02-14","1994","02","14","","-9.5","","-17.0","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"1994-02-15","1994","02","15","","-6.5","","-26.0","","-16.3","","34.3","","0.0","","0.0","","8.0","","8.0","","30","","","","",""
"1994-02-16","1994","02","16","","-6.0","","-13.0","","-9.5","","27.5","","0.0","","0.0","","1.0","","1.0","","30","","","","",""
"1994-02-17","1994","02","17","","-1.0","","-18.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"1994-02-18","1994","02","18","","4.0","","-11.0","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"1994-02-19","1994","02","19","","7.5","","-11.5","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1994-02-20","1994","02","20","","9.5","","3.5","","6.5","","11.5","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"1994-02-21","1994","02","21","","5.5","","0.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1994-02-22","1994","02","22","","-6.0","","-9.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1994-02-23","1994","02","23","","-7.5","","-15.5","","-11.5","","29.5","","0.0","","0.0","","20.0","","20.0","","0","","","","",""
"1994-02-24","1994","02","24","","-5.0","","-11.5","","-8.3","","26.3","","0.0","","0.0","","30.0","","30.0","","40","","","","",""
"1994-02-25","1994","02","25","","-9.5","","-16.0","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","60","","","","",""
"1994-02-26","1994","02","26","","-13.0","","-22.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","60","","","","",""
"1994-02-27","1994","02","27","","-13.0","","-19.0","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","60","","","","",""
"1994-02-28","1994","02","28","","-10.0","","-21.0","","-15.5","","33.5","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"1994-03-01","1994","03","01","","-10.5","","-24.0","","-17.3","","35.3","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"1994-03-02","1994","03","02","","-6.0","","-23.5","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"1994-03-03","1994","03","03","","-3.0","","-17.0","","-10.0","","28.0","","0.0","","0.0","","12.0","","12.0","","50","","","","",""
"1994-03-04","1994","03","04","","0.5","","-7.0","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","50","","","","",""
"1994-03-05","1994","03","05","","1.5","","-9.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"1994-03-06","1994","03","06","","1.5","","-21.5","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"1994-03-07","1994","03","07","","4.5","","-10.0","","-2.8","","20.8","","0.0","","0.0","T","0.0","","0.0","T","40","","","","",""
"1994-03-08","1994","03","08","","3.0","","-1.0","","1.0","","17.0","","0.0","","0.0","","0.0","T","0.0","T","40","","","","",""
