"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1988-01-01","1988","01","01","","1.0","","-3.5","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","8","","","","",""
"1988-01-02","1988","01","02","","-5.0","","-11.0","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","8","","","","",""
"1988-01-03","1988","01","03","","-2.5","","-12.0","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"1988-01-04","1988","01","04","","-2.0","","-8.0","","-5.0","","23.0","","0.0","","0.0","","0.5","","0.5","","8","","","","",""
"1988-01-05","1988","01","05","","-10.5","","-16.0","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"1988-01-06","1988","01","06","","-17.5","","-21.5","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"1988-01-07","1988","01","07","","-15.5","","-23.0","","-19.3","","37.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"1988-01-08","1988","01","08","","-12.5","","-21.5","","-17.0","","35.0","","0.0","","0.0","","2.0","","2.0","","8","","","","",""
"1988-01-09","1988","01","09","","-7.0","","-15.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"1988-01-10","1988","01","10","","-9.5","","-22.0","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"1988-01-11","1988","01","11","","-4.5","","-22.0","E","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"1988-01-12","1988","01","12","","1.5","","-7.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"1988-01-13","1988","01","13","","2.0","","-15.5","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"1988-01-14","1988","01","14","","-18.5","","-28.0","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"1988-01-15","1988","01","15","","-6.5","","-23.5","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"1988-01-16","1988","01","16","","2.0","","-10.5","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"1988-01-17","1988","01","17","","4.0","","-1.0","","1.5","","16.5","","0.0","","1.8","","0.0","","1.8","","4","","","","",""
"1988-01-18","1988","01","18","","2.5","","1.0","","1.8","","16.2","","0.0","","4.7","","0.0","","4.7","","3","","","","",""
"1988-01-19","1988","01","19","","3.0","","-2.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
