"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1991-01-01","1991","01","01","","-1.0","","-17.5","","-9.3","","27.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-01-02","1991","01","02","","1.0","","-5.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-03","1991","01","03","","-6.0","","-16.5","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-04","1991","01","04","","-3.0","","-12.5","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-05","1991","01","05","","-1.5","","-6.5","","-4.0","","22.0","","0.0","","0.0","","1.0","","1.0","","0","","","","",""
"1991-01-06","1991","01","06","","-2.0","","-8.0","","-5.0","","23.0","","0.0","","0.0","","4.0","","4.0","","0","","","","",""
"1991-01-07","1991","01","07","","-10.0","","-18.5","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-08","1991","01","08","","-10.0","","-25.0","","-17.5","","35.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-01-09","1991","01","09","","-2.0","","-21.0","","-11.5","","29.5","","0.0","","0.0","","6.0","","6.0","","0","","","","",""
"1991-01-10","1991","01","10","","-10.0","E","-19.0","","-14.5","E","32.5","E","0.0","E","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-11","1991","01","11","","-10.0","","-26.0","","-18.0","","36.0","","0.0","","0.0","","20.0","","20.0","","0","","","","",""
"1991-01-12","1991","01","12","","-7.0","","-17.5","","-12.3","","30.3","","0.0","","0.0","","4.0","","4.0","","10","","","","",""
"1991-01-13","1991","01","13","","-7.5","","-16.5","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"1991-01-14","1991","01","14","","-0.5","","-16.5","","-8.5","","26.5","","0.0","","0.0","T","1.0","","1.0","","10","","","","",""
"1991-01-15","1991","01","15","","1.5","","-5.0","","-1.8","","19.8","","0.0","","0.0","T","0.0","T","0.0","T","10","","","","",""
"1991-01-16","1991","01","16","","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","0.4","","0.4","","10","","","","",""
"1991-01-17","1991","01","17","","5.0","","-5.0","","0.0","","18.0","","0.0","","0.0","","1.0","","1.0","","10","","","","",""
"1991-01-18","1991","01","18","","0.0","","-6.0","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"1991-01-19","1991","01","19","","3.0","","-17.5","","-7.3","","25.3","","0.0","","5.2","","0.0","","5.2","","10","","","","",""
"1991-01-20","1991","01","20","","2.0","","-11.5","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"1991-01-21","1991","01","21","","-19.0","E","-25.0","","-22.0","E","40.0","E","0.0","E","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-22","1991","01","22","","-11.5","","-25.5","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-23","1991","01","23","","-2.5","","-24.0","","-13.3","","31.3","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"1991-01-24","1991","01","24","","-5.5","","-12.0","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-25","1991","01","25","","-13.0","","-26.0","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-26","1991","01","26","","-5.5","","-24.5","","-15.0","","33.0","","0.0","","0.0","","1.0","","1.0","","0","","","","",""
"1991-01-27","1991","01","27","","0.0","E","-8.0","E","-4.0","E","22.0","E","0.0","E","0.0","","0.0","T","0.0","T","0","","","","",""
"1991-01-28","1991","01","28","","1.0","","-6.5","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-01-29","1991","01","29","","-1.0","","-11.0","","-6.0","","24.0","","0.0","","0.0","","3.0","","3.0","","0","","","","",""
"1991-01-30","1991","01","30","","-7.0","","-11.5","","-9.3","","27.3","","0.0","","0.0","","5.0","","5.0","","0","","","","",""
"1991-01-31","1991","01","31","","-6.0","","-16.5","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-02-01","1991","02","01","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-02","1991","02","02","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-03","1991","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-04","1991","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-05","1991","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-06","1991","02","06","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-07","1991","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-08","1991","02","08","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-09","1991","02","09","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-10","1991","02","10","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-11","1991","02","11","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-12","1991","02","12","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-13","1991","02","13","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-14","1991","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-15","1991","02","15","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-16","1991","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-17","1991","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-18","1991","02","18","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-19","1991","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-20","1991","02","20","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-21","1991","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-22","1991","02","22","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-23","1991","02","23","","","","","","","","","","","","","","","","","","","","","","",""
"1991-02-24","1991","02","24","","","","","","","","","","","","","","","","","","","","","","",""
