"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2008-01-01","2008","01","01","","-2.0","","-7.5","","-4.8","","22.8","","0.0","","0.0","","20.0","","20.0","","21","","","","",""
"2008-01-02","2008","01","02","","-14.0","","-20.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
"2008-01-03","2008","01","03","","-9.0","","-31.0","","-20.0","","38.0","","0.0","","0.0","","4.0","","4.0","","42","","","","",""
"2008-01-04","2008","01","04","","-3.0","","-24.0","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"2008-01-05","2008","01","05","","2.0","","-5.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"2008-01-06","2008","01","06","","6.0","","-2.0","","2.0","","16.0","","0.0","","1.2","","0.0","","1.2","","40","","","","",""
"2008-01-07","2008","01","07","","8.5","","3.0","","5.8","","12.2","","0.0","","24.0","","0.0","","24.0","","20","","","","",""
"2008-01-08","2008","01","08","","12.0","","6.0","","9.0","","9.0","","0.0","","3.0","","0.0","","3.0","","5","","","","",""
"2008-01-09","2008","01","09","","12.0","","4.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2008-01-10","2008","01","10","","2.0","","-1.5","","0.3","","17.7","","0.0","","0.0","","4.0","","4.0","","0","","","","",""
"2008-01-11","2008","01","11","","5.0","","-2.0","","1.5","","16.5","","0.0","","10.0","","0.0","","10.0","","4","","","","",""
"2008-01-12","2008","01","12","","2.5","","-1.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2008-01-13","2008","01","13","","-2.0","","-7.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2008-01-14","2008","01","14","","-1.5","","-5.0","","-3.3","","21.3","","0.0","","0.0","","4.0","","4.0","","0","","","","",""
"2008-01-15","2008","01","15","","-4.0","","-11.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"2008-01-16","2008","01","16","","-3.0","","-16.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"2008-01-17","2008","01","17","","0.0","","-15.0","","-7.5","","25.5","","0.0","","0.0","","3.0","","3.0","","2","","","","",""
"2008-01-18","2008","01","18","","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","1.0","","1.0","","5","","","","",""
"2008-01-19","2008","01","19","","-2.0","","-6.0","","-4.0","","22.0","","0.0","","0.0","","2.0","","2.0","","3","","","","",""
"2008-01-20","2008","01","20","","-13.0","","-21.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"2008-01-21","2008","01","21","","-8.0","","-24.0","","-16.0","","34.0","","0.0","","0.0","","0.0","T","0.0","T","4","","","","",""
"2008-01-22","2008","01","22","","-2.0","","-17.0","","-9.5","","27.5","","0.0","","0.0","","6.0","","6.0","","4","","","","",""
"2008-01-23","2008","01","23","","-6.0","","-13.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
