"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2009-01-01","2009","01","01","","-13.0","","-20.0","","-16.5","","34.5","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2009-01-02","2009","01","02","","-10.0","","-17.8","E","-13.9","E","31.9","E","0.0","E","0.0","","1.0","","1.0","","1","","","","",""
"2009-01-03","2009","01","03","","-8.0","","-13.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2009-01-04","2009","01","04","","-7.0","","-13.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2009-01-05","2009","01","05","","-2.0","","-12.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2009-01-06","2009","01","06","","-4.0","","-10.0","","-7.0","","25.0","","0.0","","0.0","","3.0","","3.0","","2","","","","",""
"2009-01-07","2009","01","07","","-4.0","","-12.0","","-8.0","","26.0","","0.0","","0.0","","15.0","","15.0","","5","","","","",""
"2009-01-08","2009","01","08","","-8.0","","-11.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"2009-01-09","2009","01","09","","-12.0","","-16.0","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"2009-01-10","2009","01","10","","-11.0","E","-23.0","E","-17.0","E","35.0","E","0.0","E","0.0","","0.0","T","0.0","T","23","","","","",""
"2009-01-11","2009","01","11","","-9.5","E","-21.0","E","-15.3","E","33.3","E","0.0","E","0.0","","0.0","","0.0","","23","","","","",""
"2009-01-12","2009","01","12","","-5.0","","-19.0","E","-12.0","E","30.0","E","0.0","E","0.0","","0.0","","0.0","","23","","","","",""
"2009-01-13","2009","01","13","","0.0","","-9.0","E","-4.5","E","22.5","E","0.0","E","0.0","","1.0","","1.0","","23","","","","",""
"2009-01-14","2009","01","14","","-21.0","","-24.0","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"2009-01-15","2009","01","15","","-17.0","E","-29.0","","-23.0","E","41.0","E","0.0","E","0.0","","0.0","","0.0","","23","","","","",""
