"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2001-01-01","2001","01","01","","-9.0","","-10.5","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2001-01-02","2001","01","02","","-9.5","","-13.5","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2001-01-03","2001","01","03","","-4.0","","-17.0","","-10.5","","28.5","","0.0","","0.0","","2.0","","2.0","","18","","","","",""
"2001-01-04","2001","01","04","","-5.0","","-8.0","","-6.5","","24.5","","0.0","","0.0","","1.0","","1.0","","20","","","","",""
"2001-01-05","2001","01","05","","-2.0","","-23.0","","-12.5","","30.5","","0.0","","0.0","","2.0","","2.0","","20","","","","",""
"2001-01-06","2001","01","06","","-3.0","","-7.5","","-5.3","","23.3","","0.0","","0.0","","3.0","","3.0","","20","","","","",""
"2001-01-07","2001","01","07","","-2.5","","-10.0","","-6.3","","24.3","","0.0","","0.0","","1.0","","1.0","","20","","","","",""
"2001-01-08","2001","01","08","","-5.0","","-10.5","","-7.8","","25.8","","0.0","","0.0","","4.0","","4.0","","20","","","","",""
"2001-01-09","2001","01","09","","-10.0","","-14.0","","-12.0","","30.0","","0.0","","0.0","","3.0","","3.0","","22","","","","",""
"2001-01-10","2001","01","10","","-6.5","","-21.5","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"2001-01-11","2001","01","11","","-2.0","","-19.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"2001-01-12","2001","01","12","","-7.0","","-14.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"2001-01-13","2001","01","13","","-1.0","","-20.5","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","25","","","","",""
"2001-01-14","2001","01","14","","0.0","","-9.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"2001-01-15","2001","01","15","","-4.0","","-13.5","","-8.8","","26.8","","0.0","","0.0","","7.0","","7.0","","18","","","","",""
"2001-01-16","2001","01","16","","-3.0","","-8.0","","-5.5","","23.5","","0.0","","0.0","","6.0","","6.0","","22","","","","",""
"2001-01-17","2001","01","17","","-3.0","","-18.0","","-10.5","","28.5","","0.0","","0.0","","1.0","","1.0","","28","","","","",""
"2001-01-18","2001","01","18","","-1.0","","-25.0","","-13.0","","31.0","","0.0","","0.0","","0.0","T","0.0","T","28","","","","",""
"2001-01-19","2001","01","19","","-0.5","","-5.0","","-2.8","","20.8","","0.0","","0.0","","2.0","","2.0","","28","","","","",""
"2001-01-20","2001","01","20","","-14.0","","-25.5","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","29","","","","",""
"2001-01-21","2001","01","21","","-11.5","","-28.0","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"2001-01-22","2001","01","22","","-5.0","","-25.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"2001-01-23","2001","01","23","","-1.0","","-17.5","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","28","","","","",""
"2001-01-24","2001","01","24","","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","3.0","","3.0","","29","","","","",""
"2001-01-25","2001","01","25","","-7.0","","-14.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"2001-01-26","2001","01","26","","-4.0","","-17.5","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"2001-01-27","2001","01","27","","-4.0","","-10.5","","-7.3","","25.3","","0.0","","0.0","","2.0","","2.0","","32","","","","",""
"2001-01-28","2001","01","28","","-8.5","","-15.0","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"2001-01-29","2001","01","29","","-2.5","","-23.0","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"2001-01-30","2001","01","30","","-0.5","","-15.0","","-7.8","","25.8","","0.0","","0.0","T","10.0","","10.0","","32","","","","",""
"2001-01-31","2001","01","31","","-6.0","","-9.0","","-7.5","","25.5","","0.0","","0.0","","5.0","","5.0","","40","","","","",""
"2001-02-01","2001","02","01","","-5.5","","-11.5","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","40","","","","",""
"2001-02-02","2001","02","02","","-0.5","","-14.0","","-7.3","","25.3","","0.0","","0.0","","5.0","","5.0","","42","","","","",""
"2001-02-03","2001","02","03","","-13.0","","-15.5","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
