"Station Name","BRETON"
"Province","ALBERTA"
"Latitude","53.17"
"Longitude","-114.48"
"Elevation","843.00"
"Climate Identifier","3010815"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2010-01-01","2010","01","01","*","-16.0","","-23.0","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"2010-01-02","2010","01","02","*","-13.0","","-21.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"2010-01-03","2010","01","03","*","-10.0","","-20.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"2010-01-04","2010","01","04","*","-16.0","","-21.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"2010-01-05","2010","01","05","*","-15.0","","-20.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"2010-01-06","2010","01","06","*","-15.0","","-23.0","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"2010-01-07","2010","01","07","*","-6.0","","-24.5","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"2010-01-08","2010","01","08","*","5.5","","-20.0","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"2010-01-09","2010","01","09","*","5.5","","-5.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"2010-01-10","2010","01","10","*","8.0","","-2.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"2010-01-11","2010","01","11","*","10.0","","1.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"2010-01-12","2010","01","12","*","7.0","","-0.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"2010-01-13","2010","01","13","*","1.0","","1.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"2010-01-14","2010","01","14","*","7.0","","-7.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"2010-01-15","2010","01","15","*","6.0","","-4.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2010-01-16","2010","01","16","*","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2010-01-17","2010","01","17","*","4.0","","-7.5","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2010-01-18","2010","01","18","*","3.0","","-7.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2010-01-19","2010","01","19","*","4.0","","-6.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2010-01-20","2010","01","20","*","-8.0","","-12.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"2010-01-21","2010","01","21","*","-7.5","","-12.0","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"2010-01-22","2010","01","22","*","-7.0","","-9.0","","-8.0","","26.0","","0.0","","0.0","","3.0","","0.0","","17","","","","",""
"2010-01-23","2010","01","23","*","-7.0","","-9.0","","-8.0","","26.0","","0.0","","0.0","","2.0","","0.0","","20","","","","",""
