"Station Name","BRETON"
"Province","ALBERTA"
"Latitude","53.17"
"Longitude","-114.48"
"Elevation","843.00"
"Climate Identifier","3010815"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2003-01-01","2003","01","01","","0.5","","-12.0","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-02","2003","01","02","","3.0","","-9.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-03","2003","01","03","","5.5","","-3.5","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-04","2003","01","04","","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-05","2003","01","05","","8.0","","-5.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-06","2003","01","06","","11.5","","-0.5","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-07","2003","01","07","","14.0","","3.5","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-08","2003","01","08","","0.5","","-2.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-09","2003","01","09","","-4.5","","-16.5","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-10","2003","01","10","","-11.5","","-21.0","","-16.3","","34.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-11","2003","01","11","","-9.0","","-20.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-12","2003","01","12","","-15.0","","-22.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-13","2003","01","13","","-14.0","E","-21.5","","-17.8","E","35.8","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-14","2003","01","14","","-16.0","E","-25.0","","-20.5","E","38.5","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-15","2003","01","15","","-0.5","","-18.0","E","-9.3","E","27.3","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-16","2003","01","16","","0.5","","-17.0","E","-8.3","E","26.3","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-17","2003","01","17","","2.0","","-14.5","","-6.3","","24.3","","0.0","","0.0","","5.0","","5.0","","","M","","","",""
"2003-01-18","2003","01","18","","1.5","","-3.0","","-0.8","","18.8","","0.0","","0.0","T","2.0","","2.0","","","M","","","",""
"2003-01-19","2003","01","19","","-4.5","","-4.5","","-4.5","","22.5","","0.0","","0.0","","17.0","","17.0","","","M","","","",""
"2003-01-20","2003","01","20","","-16.5","","-18.0","","-17.3","","35.3","","0.0","","0.0","","4.0","","4.0","","","M","","","",""
"2003-01-21","2003","01","21","","-20.0","","-29.0","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-22","2003","01","22","","-25.0","","-36.0","","-30.5","","48.5","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-01-23","2003","01","23","","-20.0","","-34.0","","-27.0","","45.0","","0.0","","0.0","","12.0","","12.0","","","M","","","",""
"2003-01-24","2003","01","24","","-21.5","","-25.0","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-25","2003","01","25","","-13.0","","-24.0","","-18.5","","36.5","","0.0","","0.0","T","0.5","","0.5","","","M","","","",""
"2003-01-26","2003","01","26","","1.5","","-23.5","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-01-27","2003","01","27","","-6.5","","-13.0","","-9.8","","27.8","","0.0","","0.0","T","3.5","","3.5","","","M","","","",""
"2003-01-28","2003","01","28","","-9.5","","-19.0","","-14.3","","32.3","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-01-29","2003","01","29","","3.0","","-19.0","","-8.0","","26.0","","0.0","","0.0","","8.0","","8.0","","","M","","","",""
"2003-01-30","2003","01","30","","4.5","","-10.0","","-2.8","","20.8","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-01-31","2003","01","31","","4.5","","-5.5","","-0.5","","18.5","","0.0","","0.0","","0.5","","0.5","","29","","","","",""
"2003-02-01","2003","02","01","","0.5","","-7.0","","-3.3","","21.3","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-02-02","2003","02","02","","1.0","","-12.5","","-5.8","","23.8","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-02-03","2003","02","03","","2.0","","-9.0","","-3.5","","21.5","","0.0","","0.0","T","1.0","","1.0","","","M","","","",""
"2003-02-04","2003","02","04","","2.5","","-4.5","","-1.0","","19.0","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2003-02-05","2003","02","05","","-1.0","","-5.5","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-02-06","2003","02","06","","5.5","","-13.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-02-07","2003","02","07","","1.5","","-8.5","","-3.5","","21.5","","0.0","","0.0","","2.0","","2.0","","","M","","","",""
"2003-02-08","2003","02","08","","-1.5","","-9.5","","-5.5","","23.5","","0.0","","0.0","","2.0","","2.0","","","M","","","",""
"2003-02-09","2003","02","09","","-1.5","","-8.5","","-5.0","","23.0","","0.0","","0.0","","10.0","","10.0","","","M","","","",""
"2003-02-10","2003","02","10","","1.0","","-5.5","","-2.3","","20.3","","0.0","","0.0","","2.0","","2.0","","","M","","","",""
"2003-02-11","2003","02","11","","-0.5","","-9.0","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-02-12","2003","02","12","","7.0","","-9.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-02-13","2003","02","13","","-7.5","","-11.5","","-9.5","","27.5","","0.0","","0.0","","2.0","","2.0","","","M","","","",""
"2003-02-14","2003","02","14","","-8.5","","-11.0","","-9.8","","27.8","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-02-15","2003","02","15","","-10.0","","-18.5","","-14.3","","32.3","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2003-02-16","2003","02","16","","-10.0","","-17.5","","-13.8","","31.8","","0.0","","0.0","","7.0","","7.0","","","M","","","",""
"2003-02-17","2003","02","17","","-1.5","","-15.5","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-02-18","2003","02","18","","7.0","","-15.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-02-19","2003","02","19","","-4.5","","-9.0","","-6.8","","24.8","","0.0","","0.0","","3.0","","3.0","","","M","","","",""
"2003-02-20","2003","02","20","","-18.0","","-21.0","","-19.5","","37.5","","0.0","","0.0","","2.5","","2.5","","","M","","","",""
"2003-02-21","2003","02","21","","-19.0","","-23.5","","-21.3","","39.3","","0.0","","0.0","","4.0","","4.0","","","M","","","",""
"2003-02-22","2003","02","22","","-15.0","","-22.5","","-18.8","","36.8","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2003-02-23","2003","02","23","","-11.0","","-29.0","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-02-24","2003","02","24","","-0.3","","-26.5","","-13.4","","31.4","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-02-25","2003","02","25","","5.5","","-18.5","E","-6.5","E","24.5","E","0.0","E","0.0","","1.0","","1.0","","","M","","","",""
"2003-02-26","2003","02","26","","-3.5","","-4.5","","-4.0","","22.0","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-02-27","2003","02","27","","1.5","","-14.0","","-6.3","","24.3","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-02-28","2003","02","28","","1.0","","-11.5","","-5.3","","23.3","","0.0","","0.0","","4.0","","4.0","","50","","","","",""
"2003-03-01","2003","03","01","","0.5","","-17.0","","-8.3","","26.3","","0.0","","0.0","","2.5","","2.5","","","M","","","",""
"2003-03-02","2003","03","02","","5.5","","-16.0","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-03","2003","03","03","","-12.5","","-17.0","","-14.8","","32.8","","0.0","","0.0","","7.0","","7.0","","","M","","","",""
"2003-03-04","2003","03","04","","-7.0","","-23.5","","-15.3","","33.3","","0.0","","0.0","","5.0","","5.0","","","M","","","",""
"2003-03-05","2003","03","05","","-14.0","","-20.0","","-17.0","","35.0","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-03-06","2003","03","06","","-17.0","","-28.5","","-22.8","","40.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-07","2003","03","07","","-23.0","","-36.5","","-29.8","","47.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-08","2003","03","08","","-19.5","","-37.0","","-28.3","","46.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-09","2003","03","09","","-14.0","","-36.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-10","2003","03","10","","-14.5","","-27.0","","-20.8","","38.8","","0.0","","0.0","","3.0","","3.0","","","M","","","",""
"2003-03-11","2003","03","11","","-13.0","","-20.0","","-16.5","","34.5","","0.0","","0.0","","2.0","","2.0","","","M","","","",""
"2003-03-12","2003","03","12","","-8.0","","-20.5","","-14.3","","32.3","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2003-03-13","2003","03","13","","0.0","","-18.5","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-14","2003","03","14","","10.2","","-14.0","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-15","2003","03","15","","9.0","","-7.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-16","2003","03","16","","1.0","","-5.0","","-2.0","","20.0","","0.0","","0.0","","7.0","","7.0","","","M","","","",""
"2003-03-17","2003","03","17","","11.0","E","-2.5","","4.3","E","13.7","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-18","2003","03","18","","11.0","","-4.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-19","2003","03","19","","10.5","","-4.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-20","2003","03","20","","12.8","","-2.5","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-21","2003","03","21","","12.5","","-1.5","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-22","2003","03","22","","10.2","","-2.5","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-23","2003","03","23","","8.5","","-1.5","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-24","2003","03","24","","4.5","","-7.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-25","2003","03","25","","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-03-26","2003","03","26","","6.5","","-7.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-27","2003","03","27","","4.0","","-7.5","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-28","2003","03","28","","10.0","","-5.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-29","2003","03","29","","8.0","","-4.5","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-30","2003","03","30","","10.5","","0.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-03-31","2003","03","31","","2.0","","1.0","","1.5","","16.5","","0.0","","0.0","T","0.0","","0.0","T","30","","","","",""
"2003-04-01","2003","04","01","","0.5","","-3.0","E","-1.3","E","19.3","E","0.0","E","0.0","","0.0","T","0.0","T","","M","","","",""
"2003-04-02","2003","04","02","","-5.0","","-7.0","","-6.0","","24.0","","0.0","","0.0","","2.0","","2.0","","","M","","","",""
"2003-04-03","2003","04","03","","-5.0","","-10.0","","-7.5","","25.5","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"2003-04-04","2003","04","04","","-4.0","","-16.5","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2003-04-05","2003","04","05","","-1.0","","-13.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-06","2003","04","06","","5.5","","-6.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-07","2003","04","07","","10.0","","-3.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-08","2003","04","08","","18.0","","-1.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-09","2003","04","09","","10.0","","4.5","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-10","2003","04","10","","11.0","","-1.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-11","2003","04","11","","12.0","","-1.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-12","2003","04","12","","13.0","","-0.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-13","2003","04","13","","3.0","","1.5","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-14","2003","04","14","","3.0","","-0.5","","1.3","","16.7","","0.0","","0.0","","10.0","","10.0","","","M","","","",""
"2003-04-15","2003","04","15","","5.5","","-0.5","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-16","2003","04","16","","13.5","","-1.5","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-17","2003","04","17","","14.0","","-4.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-18","2003","04","18","","7.0","","-1.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-19","2003","04","19","","15.5","","0.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-20","2003","04","20","","19.0","","0.5","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-21","2003","04","21","","23.0","","1.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-22","2003","04","22","","18.0","","4.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-23","2003","04","23","","21.0","","4.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2003-04-24","2003","04","24","","17.0","","4.5","","10.8","","7.2","","0.0","","0.0","T","0.0","","0.0","T","","M","","","",""
"2003-04-25","2003","04","25","","7.0","","7.0","","7.0","","11.0","","0.0","","2.0","","0.0","","2.0","","","M","","","",""
"2003-04-26","2003","04","26","","4.0","","0.5","","2.3","","15.7","","0.0","","0.0","","11.0","","14.8","","","M","","","",""
"2003-04-27","2003","04","27","","1.5","","-1.0","","0.3","","17.7","","0.0","","0.0","","3.0","","3.0","","","M","","","",""
"2003-04-28","2003","04","28","","7.5","","-1.0","","3.3","","14.7","","0.0","","3.0","","0.0","","3.0","","","M","","","",""
