Comment: No comment men
Well: GW-SU-16
WL Units: feet
BP Units: feet
ET Units: NONE
Sample Interval: 0.500000
Time Units: days
Data Start Time: 2015/07/9, 12:00:00
Data End Time: 2015/10/1, 00:00:00
Number of Data: 168
Time WL BP ET
42194.5	308.059623637	30.8457408821	0.0
42195.0	308.059623637	30.8457408821	0.0
42195.5	308.103725581	30.8725050824	0.0
42196.0	308.071961459	30.8524319322	0.0
42196.5	308.104432458	30.8189766817	0.0
42197.0	308.030618217	30.835704307	0.0
42197.5	308.005439069	30.8992692827	0.0
42198.0	308.043192023	30.9829074088	0.0
42198.5	308.049314884	31.0565089597	0.0
42199.0	308.031533663	31.0598544847	0.0
42199.5	308.08468793	31.0765821099	0.0
42200.0	308.050174425	31.079927635	0.0
42200.5	308.091961145	31.0397813345	0.0
42201.0	308.065284386	30.9093058579	0.0
42201.5	307.981050118	30.9728708337	0.0
42202.0	308.032776655	31.0464723846	0.0
42202.5	308.062109622	30.8189766817	0.0
42203.0	307.974978503	31.08327316	0.0
42203.5	308.051505396	31.1468381358	0.0
42204.0	308.035054608	30.9795618837	0.0
42204.5	307.985241745	31.1802933862	0.0
42205.0	308.007768806	31.2538949371	0.0
42205.5	308.062281459	31.2003665365	0.0
42206.0	308.050663952	30.9527976834	0.0
42206.5	308.0533947	30.8624685073	0.0
42207.0	307.99891878	30.8122856317	0.0
42207.5	308.030364135	30.8658140323	0.0
42208.0	307.992791798	30.9594887335	0.0
42208.5	308.045890697	31.0130171341	0.0
42209.0	307.977977309	31.0130171341	0.0
42209.5	308.044393624	31.0565089597	0.0
42210.0	307.981521548	31.0163626592	0.0
42210.5	308.015836339	31.0063260841	0.0
42211.0	307.977907966	30.999635034	0.0
42211.5	308.002791641	31.0531634346	0.0
42212.0	307.988873425	31.0263992343	0.0
42212.5	307.969137677	31.079927635	0.0
42213.0	307.991304042	31.0364358094	0.0
42213.5	307.937849644	31.1200739355	0.0
42214.0	307.942868201	31.2338217869	0.0
42214.5	307.999238622	31.2538949371	0.0
42215.0	307.930428961	31.3341875381	0.0
42215.5	307.996323137	31.3877159388	0.0
42216.0	307.940470195	31.3408785882	0.0
42216.5	308.01288878	31.2605859872	0.0
42217.0	307.986858871	31.0966552602	0.0
42217.5	307.989340197	31.0531634346	0.0
42218.0	307.908012635	31.1869844363	0.0
42218.5	307.993453163	31.2137486366	0.0
42219.0	307.964295078	31.1267649856	0.0
42219.5	308.017874187	31.0197081842	0.0
42220.0	307.99697357	30.8959237577	0.0
42220.5	307.860393867	31.0197081842	0.0
42221.0	307.900563462	31.0632000098	0.0
42221.5	307.96053349	31.0498179096	0.0
42222.0	307.967201246	30.9594887335	0.0
42222.5	307.954355261	31.0130171341	0.0
42223.0	307.891954616	31.0163626592	0.0
42223.5	307.925428502	31.0498179096	0.0
42224.0	307.908109394	31.0632000098	0.0
42224.5	307.953911784	31.0698910599	0.0
42225.0	307.892698763	31.0966552602	0.0
42225.5	307.912199066	31.1401470857	0.0
42226.0	307.838980966	31.1769478612	0.0
42226.5	307.910309223	31.1869844363	0.0
42227.0	307.903858278	31.1133828854	0.0
42227.5	307.88982001	31.1267649856	0.0
42228.0	307.863245206	31.1267649856	0.0
42228.5	307.891728488	31.1468381358	0.0
42229.0	307.860361794	31.1401470857	0.0
42229.5	307.899334446	31.1267649856	0.0
42230.0	307.864201505	31.0263992343	0.0
42230.5	307.910734066	31.0632000098	0.0
42231.0	307.914661756	31.0297447594	0.0
42231.5	307.815220231	31.1501836608	0.0
42232.0	307.846656806	31.407789089	0.0
42232.5	307.877496702	31.407789089	0.0
42233.0	307.864160652	31.3509151633	0.0
42233.5	307.890060653	31.2840046625	0.0
42234.0	307.834008998	31.2304762618	0.0
42234.5	307.849378237	31.2840046625	0.0
42235.0	307.87121186	31.2237852118	0.0
42235.5	307.93813114	30.9527976834	0.0
42236.0	307.868336689	30.7955580065	0.0
42236.5	307.877883737	30.9126513829	0.0
42237.0	307.886191913	30.8223222068	0.0
42237.5	307.851202318	30.7654482811	0.0
42238.0	307.73052385	31.2037120615	0.0
42238.5	307.816200362	31.3709883136	0.0
42239.0	307.84046926	31.3375330632	0.0
42239.5	307.893988343	31.2505494121	0.0
42240.0	307.859118802	31.1535291859	0.0
42240.5	307.846771662	31.1133828854	0.0
42241.0	307.830298118	31.1000007852	0.0
42241.5	307.828999759	31.1501836608	0.0
42242.0	307.792467041	31.2070575866	0.0
42242.5	307.846545534	31.243858362	0.0
42243.0	307.840025245	31.1568747109	0.0
42243.5	307.830298118	31.1000007852	0.0
42244.0	307.80357065	31.0230537093	0.0
42244.5	307.812701635	31.0598544847	0.0
42245.0	307.780923537	30.9895984589	0.0
42245.5	307.869159497	30.922687958	0.0
42246.0	307.744538286	30.8691595574	0.0
42246.5	307.809683656	30.8256677318	0.0
42247.0	307.723018771	30.8791961325	0.0
42247.5	307.7723654	30.8892327076	0.0
42248.0	307.783256857	30.8858871826	0.0
42248.5	307.73666427	30.8691595574	0.0
42249.0	307.810801937	30.835704307	0.0
42249.5	307.783556988	30.7855214313	0.0
42250.0	307.767144009	30.9895984589	0.0
42250.5	307.772694022	31.1267649856	0.0
42251.0	307.781954377	31.1568747109	0.0
42251.5	307.77429771	31.2304762618	0.0
42252.0	307.803506503	31.2639315123	0.0
42252.5	307.849789103	31.1100373604	0.0
42253.0	307.788538812	31.002980559	0.0
42253.5	307.682651001	31.0665455348	0.0
42254.0	307.738185176	31.1468381358	0.0
42254.5	307.762546712	31.2104031116	0.0
42255.0	307.744372722	31.2170941617	0.0
